postId,likeCount,likeID,commentID
3603220000000000.0,36191,135241,128337
3599740000000000.0,1795,987424,629092
3598520000000000.0,119,568979,159529
3597000000000000.0,16,747054,917766
3596640000000000.0,154,556750,687740
3590970000000000.0,136,871736,499727
3590970000000000.0,905,796325,993450
3590920000000000.0,133,663728,425262
3590860000000000.0,139,185263,226775
3590570000000000.0,1729,149217,840690
3590120000000000.0,98,168517,243857
3587730000000000.0,1736,154740,725407
3587630000000000.0,167,825992,638238
3586560000000000.0,106,557858,806529
3585760000000000.0,758,696497,167278
3583370000000000.0,548,138488,398421
3583300000000000.0,784,276113,876434
3582730000000000.0,924,889966,704509
3581810000000000.0,329,301744,171121
3581510000000000.0,194,586110,623121
3581180000000000.0,3762,436234,209777
3580170000000000.0,488,625922,379052
3579440000000000.0,564,514526,442797
3578990000000000.0,1237,953690,305219
3578940000000000.0,377,816932,351917
3578610000000000.0,385,955832,297675
3578530000000000.0,289,322584,335814
3578150000000000.0,482,216107,602845
3577490000000000.0,261,832724,736724
3576440000000000.0,566,393275,513602
3576360000000000.0,416,542997,423904
3575670000000000.0,367,604962,429514
3575410000000000.0,422,491985,154470
3574990000000000.0,111,415427,754551
3573920000000000.0,238,614633,233425
3573920000000000.0,1192,376022,479887
3573910000000000.0,1522,176668,632491
3573630000000000.0,5223,634610,963263
3570680000000000.0,372,551991,135925
3570240000000000.0,351,613986,646535
3568820000000000.0,1359,732218,316850
3568510000000000.0,154,481640,253594
3568030000000000.0,1806,275666,964063
3566660000000000.0,519014,932767,878480
3566310000000000.0,1248,599404,451105
3562940000000000.0,5314,134723,629279
3562230000000000.0,1877,590378,247139
3557190000000000.0,622,113763,545171
3555540000000000.0,473,669151,379552
3555390000000000.0,226,780536,266169
3555390000000000.0,457,282922,284918
3555010000000000.0,942,214177,791154
3547930000000000.0,283,818684,451911
3544310000000000.0,309,887443,778787
3544290000000000.0,210,662680,355055
3538140000000000.0,81,683278,544068
3536100000000000.0,335,965212,575354
3534880000000000.0,589,321070,780662
3532990000000000.0,1078,123536,974178
3529370000000000.0,1108,367729,343481
3529030000000000.0,460,555173,681498
3526880000000000.0,508,313803,311445
3523200000000000.0,69,343769,498672
3519450000000000.0,93,484509,874957
3519180000000000.0,354,284933,634063
3516670000000000.0,34,820241,621626
3515130000000000.0,245,900531,464485
3514270000000000.0,4377,403986,867650
3513360000000000.0,172,943595,313423
3511330000000000.0,1862,308834,222863
3510790000000000.0,475,457752,733766
3509020000000000.0,470,155700,626827
3509020000000000.0,242,732897,965167
3504350000000000.0,1537,264230,820978
3502260000000000.0,1849,682112,338344
3502060000000000.0,3717,353156,898713
3501730000000000.0,2300,508336,634234
3500670000000000.0,8409,748416,486160
3498880000000000.0,2777,700715,126111
3498310000000000.0,375,807756,395434
3496630000000000.0,13965,851500,789822
3775650000000000.0,137,577388,891269
3774940000000000.0,1158,111801,491486
3773230000000000.0,3694,599989,721445
3771670000000000.0,1415,345907,665204
3770240000000000.0,584,686834,931906
3770220000000000.0,5945,880825,980198
3769610000000000.0,283,136388,176167
3766440000000000.0,1164,457508,174667
3765640000000000.0,1835,966275,365853
3765490000000000.0,1106,673042,343291
3764980000000000.0,645,972689,328802
3763130000000000.0,763,891526,764775
3761510000000000.0,1965,542062,869140
3760150000000000.0,520,572282,631760
3760060000000000.0,1544,819090,136131
3760050000000000.0,239,709231,445881
3760050000000000.0,854,521164,277980
3759750000000000.0,686,805195,351267
3759390000000000.0,1972,909547,390105
3759100000000000.0,1657,616712,147083
3759100000000000.0,274,545278,671470
3757880000000000.0,47,227987,888449
3753390000000000.0,363,161852,936941
3753220000000000.0,1840,254147,106531
3752870000000000.0,1974,320389,406167
3751210000000000.0,197,266308,402203
3751090000000000.0,1778,140023,595440
3750740000000000.0,82,890668,298547
3750320000000000.0,1609,267696,788178
3749750000000000.0,72,615034,785460
3747800000000000.0,1627,297968,467253
3747740000000000.0,1451,886370,750970
3747730000000000.0,1643,649229,979499
3745380000000000.0,1794,876078,725637
3745000000000000.0,1917,552563,176629
3745000000000000.0,929,264097,898083
3744570000000000.0,286,591564,976812
3743870000000000.0,1964,314326,936255
3743530000000000.0,1789,768949,926200
3742990000000000.0,1717,296058,971990
3742630000000000.0,1453,212784,466533
3742150000000000.0,1201,493450,958802
3741560000000000.0,1601,508271,168743
3741430000000000.0,1999,613468,830505
3741060000000000.0,1786,711297,735154
3740920000000000.0,1805,189471,809517
3740830000000000.0,1780,844770,947030
3739900000000000.0,1736,911447,350942
3739870000000000.0,1439,835080,867702
3739830000000000.0,1626,588295,559402
3739810000000000.0,1076,164430,853285
3739580000000000.0,1588,935617,586080
3739260000000000.0,97,162306,905848
3739230000000000.0,206,178655,173180
3739090000000000.0,1264,150262,436333
3739040000000000.0,305,442096,583649
3738900000000000.0,285,677950,298482
3738820000000000.0,256,676479,831325
3738660000000000.0,135,243285,804347
3738160000000000.0,727,969608,815143
3737080000000000.0,1704,161353,463688
3736310000000000.0,181,246874,312730
3736210000000000.0,346,612167,291718
3735750000000000.0,268,580405,930103
3735430000000000.0,718,844997,560161
3734180000000000.0,72,405532,789960
3733830000000000.0,373,970376,684978
3733390000000000.0,380,498952,620027
3733100000000000.0,76,274943,933597
3732540000000000.0,2198,812146,917679
3732010000000000.0,181,743933,653109
3731170000000000.0,1699,496429,208659
3731170000000000.0,804,784855,433888
3729460000000000.0,181,502860,741729
3728400000000000.0,1026,831989,998477
3728200000000000.0,1811,373407,156480
3727200000000000.0,1284,821201,592904
3726030000000000.0,1954,773318,821768
3725780000000000.0,1997,927560,711786
3725780000000000.0,175,404707,641702
3725780000000000.0,18,484596,437606
3725750000000000.0,1572,869155,286955
3725390000000000.0,1356,661498,770650
3725290000000000.0,1355,890099,227710
3725290000000000.0,1524,117660,958521
3725040000000000.0,194,968894,498024
3724930000000000.0,283,194148,271571
3724920000000000.0,1988,521231,133351
3724570000000000.0,34,542878,483503
3724390000000000.0,1209,174674,861359
3724230000000000.0,1986,136241,494414
3723830000000000.0,1651,455127,464443
3723830000000000.0,203,464983,662927
3723830000000000.0,27,950468,447367
3723820000000000.0,839,167983,226164
3723800000000000.0,679,961376,484571
3723600000000000.0,1353,598364,379818
3722750000000000.0,170,374557,679274
3722130000000000.0,217,803297,828445
3722110000000000.0,266,909503,174229
3722110000000000.0,196,968738,796731
3721640000000000.0,1091,752633,953974
3720960000000000.0,85,891645,688103
3719560000000000.0,1129,806659,791996
3719460000000000.0,468,688236,175066
3719460000000000.0,248,409272,673792
3719120000000000.0,1904,170500,152340
3718060000000000.0,1599,229222,134070
3717150000000000.0,1660,697573,747693
3716910000000000.0,1619,508092,834863
3716210000000000.0,744,807036,118262
3714680000000000.0,150,202409,316622
3702460000000000.0,833,779414,588707
3702450000000000.0,1501,623049,521601
3771290000000000.0,1302,135587,228595
3767740000000000.0,722,679419,717307
3767300000000000.0,1705,520869,599597
3766320000000000.0,1374,275862,666306
3718380000000000.0,710,851790,217177
3710750000000000.0,1854,292064,588594
3689840000000000.0,1997,447328,197292
3686300000000000.0,1877,581159,144561
3685030000000000.0,493,741269,765430
3682690000000000.0,269,270097,133779
3678350000000000.0,1642,354745,509832
3676460000000000.0,383,720197,217715
3619640000000000.0,943,621537,873657
3619640000000000.0,840,200477,201688
3615970000000000.0,1686,882846,883843
3614570000000000.0,1251,756157,795249
3588980000000000.0,1310,557606,506810
3580890000000000.0,145,672042,873732
3580890000000000.0,2192,153639,304298
3578920000000000.0,1047,112669,446653
3575660000000000.0,1881,252157,128787
3561460000000000.0,1238,321692,386195
3559830000000000.0,1190,810926,150615
3554390000000000.0,1842,832450,807622
3529610000000000.0,440,834250,219123
3527030000000000.0,278,517960,490958
3520160000000000.0,408,117945,845139
3502120000000000.0,200,476279,352565
3499160000000000.0,300,859950,255299
3494400000000000.0,310,848644,444638
3490080000000000.0,31,538746,153168
3489720000000000.0,1787,176086,746203
3436810000000000.0,2298,955992,131772
3436220000000000.0,1953,501938,281214
3436220000000000.0,1774,691944,457769
3435850000000000.0,672,186884,217129
3435850000000000.0,261,236949,602240
3435820000000000.0,256,905336,448472
3433930000000000.0,689,584789,313943
3414000000000000.0,142,704483,260756
3394610000000000.0,732,952932,659190
3392280000000000.0,599,940038,747862
3379190000000000.0,121,331620,135571
3378460000000000.0,1550,955879,176752
3377920000000000.0,1887,560160,973589
3377760000000000.0,994,841873,309803
3377370000000000.0,100,799298,681491
3377140000000000.0,3579,682093,337039
3377120000000000.0,305,339185,172649
3366280000000000.0,275,140910,515977
3364860000000000.0,501,387136,310386
3363740000000000.0,367,973953,155448
3363350000000000.0,288,694191,372930
3363010000000000.0,235,735604,666994
3362530000000000.0,1975,996429,621866
3361910000000000.0,1155,589660,963019
3360390000000000.0,736,333354,377755
3360370000000000.0,1548,366634,620853
3360340000000000.0,1986,412148,553850
3359970000000000.0,1812,196849,229213
3359610000000000.0,589,761737,372047
3358640000000000.0,271,245639,319493
3358170000000000.0,64,880765,878162
3357950000000000.0,1062,913038,747404
3357110000000000.0,175,576192,757620
3357110000000000.0,1685,261339,813729
3357080000000000.0,1996,543276,116833
3356970000000000.0,1835,215256,103498
3356970000000000.0,11140,487884,296382
3356950000000000.0,12186,110518,833397
3355820000000000.0,11027,122254,330684
3355820000000000.0,1674,705726,854381
3355820000000000.0,2163,518761,496561
3355720000000000.0,13658,311978,885254
3354950000000000.0,2864,549582,353442
3354910000000000.0,2282,802081,946261
3352510000000000.0,429,980199,610622
3349960000000000.0,5157,207399,633930
3349690000000000.0,12000,445519,713505
3768910000000000.0,3363,557749,303643
3776830000000000.0,1053,808742,790395
3776640000000000.0,725,477164,219937
3774960000000000.0,1674,254655,908537
3772190000000000.0,1911,574882,638024
3771370000000000.0,1999,142281,179351
3771360000000000.0,1277,189932,517528
3771260000000000.0,119,439924,798028
3768600000000000.0,248,679940,493174
3768230000000000.0,650,373862,196219
3768230000000000.0,288,341198,524644
3767560000000000.0,1235,333367,289894
3765500000000000.0,1441,257562,861597
3765270000000000.0,1708,409495,141001
3764890000000000.0,1999,487194,902842
3763520000000000.0,1638,676973,568114
3761880000000000.0,438,619794,713835
3761310000000000.0,1533,780646,242463
3761160000000000.0,67,389143,637240
3761010000000000.0,814,312848,974427
3761010000000000.0,1830,724639,809714
3760990000000000.0,145,117942,101722
3760980000000000.0,129,530036,885057
3760790000000000.0,1735,491529,690507
3760790000000000.0,101,994207,880534
3759180000000000.0,112,511610,519685
3758740000000000.0,1274,960473,205747
3758470000000000.0,1992,947770,105492
3758440000000000.0,1995,510043,216359
3757750000000000.0,293,258564,824162
3756090000000000.0,1996,302517,768229
3745940000000000.0,93,795142,293059
3742310000000000.0,116,621323,304427
3735430000000000.0,1637,391280,901269
3726170000000000.0,540,606706,175592
3724190000000000.0,246,493931,248347
3723090000000000.0,1590,120191,946558
3723090000000000.0,1729,545008,342070
3722380000000000.0,1187,879593,970685
3720200000000000.0,1893,708402,123321
3719510000000000.0,1994,732793,649247
3718880000000000.0,1604,503731,567829
3714500000000000.0,1908,689484,776803
3713740000000000.0,1895,284622,268280
3710150000000000.0,1188,232855,702937
3708410000000000.0,805,957353,762342
3706800000000000.0,1838,463031,339297
3704770000000000.0,1209,572159,377460
3703930000000000.0,2834,585959,475796
3703920000000000.0,1186,587154,561182
3703370000000000.0,385,744645,205364
3703000000000000.0,1087,365080,963832
3699180000000000.0,1803,846011,174843
3699180000000000.0,101,368853,850750
3695040000000000.0,644,382851,663672
3695040000000000.0,776,921619,953367
3694600000000000.0,996,142536,478916
3693030000000000.0,237,376389,997714
3693020000000000.0,1544,844267,613060
3691000000000000.0,26,474884,132286
3690650000000000.0,2000,265375,842033
3689870000000000.0,1799,272121,443045
3689560000000000.0,122,287272,441130
3687070000000000.0,405,169726,478486
3687070000000000.0,819,273933,798999
3686500000000000.0,800,910369,290586
3686500000000000.0,1795,566204,485389
3686180000000000.0,1660,366104,401746
3683110000000000.0,911,588937,765924
3683090000000000.0,912,951965,933942
3682850000000000.0,145,891523,608422
3682850000000000.0,1677,686623,523735
3682850000000000.0,285,163564,229257
3682270000000000.0,1834,215517,159977
3680330000000000.0,1735,729219,550830
3680330000000000.0,400,894420,266826
3680330000000000.0,2000,980082,882804
3679260000000000.0,754,385218,907630
3673270000000000.0,166,617103,962477
3672970000000000.0,304,780540,672356
3670660000000000.0,111,735257,116560
3669960000000000.0,465,273746,427296
3669290000000000.0,94,747804,270010
3668890000000000.0,1212,390875,971130
3668570000000000.0,1882,476024,218440
3668150000000000.0,1669,530349,832275
3668040000000000.0,1236,628628,170291
3665330000000000.0,1169,148731,812788
3662080000000000.0,63,939254,928298
3661270000000000.0,483,476439,840801
3659390000000000.0,114,839155,983223
3659390000000000.0,1534,202262,855800
3653260000000000.0,1166,864452,928245
3653140000000000.0,1541,305207,501931
3652990000000000.0,1122,549118,201354
3652650000000000.0,1997,901215,327870
3652150000000000.0,1533,451156,954365
3649520000000000.0,1899,402824,324083
3647210000000000.0,1713,485351,159179
3647060000000000.0,1960,986045,402114
3646760000000000.0,1972,104718,520327
3646500000000000.0,54,437913,703995
3646140000000000.0,219,241798,454448
3646140000000000.0,2,885931,641427
3646050000000000.0,878,362129,821041
3646040000000000.0,1032,219804,669070
3646040000000000.0,1055,644246,322811
3646030000000000.0,712,776667,727314
3645790000000000.0,53,431278,900015
3645600000000000.0,563,344245,903445
3645530000000000.0,1921,934416,340734
3645530000000000.0,1800,745534,275946
3645530000000000.0,140,753398,633384
3645530000000000.0,1845,302163,591471
3644890000000000.0,1364,697821,831705
3644470000000000.0,1566,387762,322572
3644300000000000.0,323,634156,384026
3644170000000000.0,296,513855,792323
3638760000000000.0,1828,468904,988557
3636690000000000.0,228,487821,870724
3634100000000000.0,1819,260542,996414
3633690000000000.0,1748,695002,294742
3633060000000000.0,1901,831794,433246
3633050000000000.0,1319,775713,395519
3633030000000000.0,39,433354,619521
3632250000000000.0,5541,777632,451420
3631540000000000.0,65,975138,266234
3631520000000000.0,1588,697894,522688
3630790000000000.0,333,289576,744125
3630410000000000.0,180,286513,470487
3630120000000000.0,207,161401,420979
3630080000000000.0,4190,419080,262590
3630070000000000.0,684,316007,285534
3630070000000000.0,955,782673,490488
3629770000000000.0,1968,902542,947981
3776030000000000.0,4636,914962,887325
3777850000000000.0,210,748255,604563
3777810000000000.0,655,456404,913317
3777810000000000.0,197,144560,113613
3777790000000000.0,1081,237159,528917
3777510000000000.0,1171,118665,730856
3777210000000000.0,689,855044,391766
3776530000000000.0,1079,457978,837763
3776220000000000.0,915,141989,669029
3776030000000000.0,1238,571916,644451
3775970000000000.0,1136,171637,159175
3775260000000000.0,577,858618,355972
3775100000000000.0,270,597800,919978
3775090000000000.0,391,234547,694547
3774710000000000.0,512,377034,254342
3774580000000000.0,413,893145,193389
3774350000000000.0,478,567353,427461
3773820000000000.0,106,820477,445123
3773660000000000.0,1737,483205,353154
3773080000000000.0,148,293666,838880
3772950000000000.0,115,883227,811865
3772910000000000.0,2530,273329,310582
3772740000000000.0,1986,739327,932924
3772210000000000.0,7808,734006,508611
3771820000000000.0,783,172005,125040
3771800000000000.0,1094,209009,692990
3771740000000000.0,196,121637,167745
3771470000000000.0,808,251322,976899
3771360000000000.0,1978,211855,329939
3771360000000000.0,2265,207518,524521
3771330000000000.0,270,820678,819597
3770930000000000.0,1073,707398,982827
3770920000000000.0,135,283434,503312
3770730000000000.0,2963,352138,175764
3770600000000000.0,544,764578,452511
3770600000000000.0,618,446482,540597
3770240000000000.0,472,315555,250407
3770240000000000.0,1582,916339,877431
3769900000000000.0,535,139387,580783
3769890000000000.0,487,174655,681695
3769850000000000.0,1133,558478,497771
3769820000000000.0,1220,408239,625330
3769810000000000.0,376,203748,350763
3769660000000000.0,2962,890620,965028
3769640000000000.0,4093,765593,363790
3769640000000000.0,106,244199,787975
3769620000000000.0,998,821383,901885
3769570000000000.0,887,938665,527731
3769460000000000.0,295,357789,558216
3769460000000000.0,1512,445231,948425
3769330000000000.0,1854,284834,312886
3769300000000000.0,140,357493,186392
3769300000000000.0,518,832827,746637
3768940000000000.0,526,777548,166019
3768840000000000.0,282,624739,950706
3768770000000000.0,505,244458,793799
3768760000000000.0,153,807645,380301
3768740000000000.0,555,174726,730004
3768250000000000.0,1342,326286,246001
3768210000000000.0,1861,728924,279819
3768090000000000.0,1471,370057,568747
3768010000000000.0,440,651015,233018
3767880000000000.0,1519,685349,332791
3767860000000000.0,422,298002,213388
3767820000000000.0,198,167957,467793
3767750000000000.0,441,512683,337406
3767740000000000.0,1547,779864,307588
3767720000000000.0,799,888276,134572
3767490000000000.0,463,338457,839783
3767460000000000.0,367,839173,595864
3767430000000000.0,1443,643737,875123
3767400000000000.0,1389,734425,905891
3767380000000000.0,1758,822155,351201
3767340000000000.0,1027,749586,834755
3767300000000000.0,512,995766,946572
3767300000000000.0,1672,387506,783303
3767150000000000.0,1993,645607,462895
3767050000000000.0,1926,332505,544266
3766920000000000.0,337,763057,319683
3766770000000000.0,234,809015,721184
3766770000000000.0,240,849056,390879
3766730000000000.0,1659,655581,307267
3766730000000000.0,1182,239082,978737
3766650000000000.0,1936,189359,575152
3766590000000000.0,659,927159,728833
3766590000000000.0,1374,114787,479854
3766360000000000.0,931,211489,244375
3766280000000000.0,1880,297874,198782
3766230000000000.0,942,415592,169513
3766210000000000.0,884,892500,734328
3766160000000000.0,597,218962,262299
3766080000000000.0,269,637028,450477
3766070000000000.0,64,951177,763151
3765970000000000.0,147,493701,800408
3765950000000000.0,1705,523911,362481
3765920000000000.0,231,584188,755284
3765910000000000.0,109,680340,855667
3765910000000000.0,1936,625759,614631
3765860000000000.0,427,675482,871567
3765850000000000.0,1722,565241,289117
3765850000000000.0,572,219076,697680
3765700000000000.0,410,587363,947520
3765700000000000.0,224,568117,724197
3765700000000000.0,245,367808,188859
3765660000000000.0,143,716279,219805
3765660000000000.0,588,498595,655824
3765650000000000.0,478,236063,565546
3765590000000000.0,395,719042,720937
3765590000000000.0,1360,463754,717801
3765590000000000.0,1091,390503,217060
3765590000000000.0,29,542518,642331
3765590000000000.0,924,109070,303807
3765500000000000.0,538,839599,507349
3765500000000000.0,93,915003,871563
3765500000000000.0,387,701403,280813
3765340000000000.0,829,461035,315611
3765330000000000.0,75,754932,646159
3765300000000000.0,429,900629,174923
3765290000000000.0,540,726945,716726
3765280000000000.0,738,294268,463053
3765270000000000.0,563,462986,441576
3765270000000000.0,213,927957,902630
3765230000000000.0,171,718475,722460
3765230000000000.0,71,592880,585896
3765220000000000.0,796,577509,723787
3765220000000000.0,197,511731,468457
3765220000000000.0,1349,356840,900224
3765220000000000.0,196,355519,443457
3765210000000000.0,48,709618,918976
3765210000000000.0,118,315359,589775
3765210000000000.0,169,709551,999761
3765210000000000.0,260,779025,393270
3765210000000000.0,79,774841,846732
3765180000000000.0,1999,461781,885067
3778020000000000.0,35,227208,123549
3777680000000000.0,273,299944,807596
3777330000000000.0,51,295055,136155
3777100000000000.0,51,137481,615709
3775520000000000.0,1665,334477,167967
3775150000000000.0,140,985752,444705
3743800000000000.0,69,906878,894939
3768180000000000.0,982,225183,133208
3777950000000000.0,1321,117522,933834
3777940000000000.0,207,518706,793371
3777940000000000.0,162,540970,851309
3773250000000000.0,73,669390,114040
3772380000000000.0,85,990686,532590
3772370000000000.0,111,922621,736026
3772250000000000.0,106,446142,335479
3772250000000000.0,429,186070,790328
3772250000000000.0,1475,252007,942013
3772220000000000.0,1398,468675,895441
3772010000000000.0,74,298554,735135
3771340000000000.0,63,151377,693149
3771340000000000.0,1253,764059,496961
3771340000000000.0,345,734900,406981
3770960000000000.0,881,583296,776558
3770360000000000.0,109,813163,150557
3770360000000000.0,102,604868,384618
3770350000000000.0,1677,680727,839316
3770340000000000.0,1611,286258,692501
3770200000000000.0,1471,417440,789872
3770070000000000.0,1695,963143,602070
3769950000000000.0,213,469871,101177
3768750000000000.0,538,625049,334154
3768750000000000.0,32,552914,416919
3768220000000000.0,1720,809226,251182
3768150000000000.0,1211,193789,577069
3768130000000000.0,1165,488192,742537
3768130000000000.0,612,914865,172715
3768130000000000.0,42,901281,357969
3768130000000000.0,85,956412,430644
3768130000000000.0,1341,535206,946323
3768130000000000.0,137,422010,571563
3768130000000000.0,430,795352,485613
3768030000000000.0,192,820457,700296
3768020000000000.0,436,311734,365245
3767920000000000.0,341,913422,595417
3767920000000000.0,288,169214,396755
3767920000000000.0,576,196265,356146
3767910000000000.0,713,115958,976218
3767910000000000.0,214,827979,296328
3767830000000000.0,12259,842652,691290
3767830000000000.0,4592,149887,362483
3767830000000000.0,44,210083,973071
3767830000000000.0,1987,182624,955692
3767830000000000.0,480,468637,677858
3767810000000000.0,64,121643,160252
3767800000000000.0,1684,453724,241406
3767500000000000.0,3173,988227,162977
3767490000000000.0,101,887221,920373
3767170000000000.0,6452,624840,381950
3766660000000000.0,10830,661267,764183
3766450000000000.0,2162,656268,608173
3762320000000000.0,809,625148,100290
3762310000000000.0,1575,928849,704168
3762310000000000.0,37,499086,133397
3762230000000000.0,1500,205311,902618
3762230000000000.0,1982,335319,739450
3761970000000000.0,43,776376,956048
3761710000000000.0,38,178508,167296
3761220000000000.0,1677,766634,647592
3760790000000000.0,1692,308774,824294
3760790000000000.0,1945,982593,803058
3760780000000000.0,1501,307123,376849
3760770000000000.0,309,791689,815096
3760400000000000.0,2127,939428,897039
3760220000000000.0,533,808316,392150
3760220000000000.0,1879,440698,830712
3759880000000000.0,479,776597,303439
3759880000000000.0,2255,927395,627735
3759400000000000.0,1317,826480,651444
3758470000000000.0,3986,791919,776825
3758440000000000.0,1358,666408,444897
3758430000000000.0,654,606218,634478
3758050000000000.0,67,163394,891767
3757340000000000.0,741,809999,565012
3757210000000000.0,508,781138,312213
3756940000000000.0,1465,511775,382701
3756930000000000.0,1216,987524,877508
3756820000000000.0,335,536997,866033
3756820000000000.0,1117,321525,584689
3756820000000000.0,1159,983506,644863
3756820000000000.0,1186,959280,353947
3756810000000000.0,1087,999648,104616
3756810000000000.0,416,295980,789123
3756580000000000.0,1060,395268,583513
3756550000000000.0,1065,560445,757950
3756260000000000.0,892,786230,633822
3756260000000000.0,1163,370065,494907
3755790000000000.0,921,404186,675497
3755440000000000.0,896,823800,340763
3755170000000000.0,847,415747,144377
3754470000000000.0,1052,139705,196492
3752530000000000.0,1197,249836,566960
3752530000000000.0,1185,377927,370659
3752530000000000.0,1044,757430,969282
3752530000000000.0,1153,866410,769131
3752530000000000.0,1100,458920,164206
3752250000000000.0,1009,342220,445508
3752240000000000.0,1993,210532,321586
3751570000000000.0,756,218090,645224
3751160000000000.0,1143,978050,511121
3750700000000000.0,1091,496314,127020
3750700000000000.0,1227,550488,222043
3750640000000000.0,1090,544555,373129
3750310000000000.0,1266,239355,753388
3750070000000000.0,1138,219635,932755
3750030000000000.0,1308,661996,956730
3750030000000000.0,1258,462201,629342
3749790000000000.0,1295,309884,481724
3749790000000000.0,1251,695605,949736
3749240000000000.0,1211,378615,314633
3749240000000000.0,1193,201266,826309
3748660000000000.0,1323,828316,600262
3748660000000000.0,1297,602158,795038
3747720000000000.0,90,809685,912959
3747600000000000.0,782,405394,219917
3745530000000000.0,578,898461,141583
3745380000000000.0,1236,988493,465244
3745380000000000.0,1056,594812,562584
3742730000000000.0,402,168147,763713
3742730000000000.0,1748,552552,143042
3741760000000000.0,278,455269,796356
3739490000000000.0,90,846317,176604
3731820000000000.0,991,155918,484369
3728650000000000.0,108,875344,693170
3728630000000000.0,291,661110,935192
3728250000000000.0,1399,104200,147259
3727520000000000.0,313,632815,619193
3727130000000000.0,270,605765,896967
3725720000000000.0,647,533506,735765
3721310000000000.0,1284,300772,588774
3721160000000000.0,44,374582,426488
3721160000000000.0,134,319712,220127
3775100000000000.0,243,170388,352355
3770550000000000.0,4510,958681,423227
3769520000000000.0,479,824079,917786
3767530000000000.0,1690,748653,310883
3767110000000000.0,535,249865,530282
3767010000000000.0,415,315526,171135
3765890000000000.0,659,768800,897721
3765320000000000.0,1188,471488,735856
3763160000000000.0,70,411322,301769
3760270000000000.0,65,166500,574694
3760220000000000.0,1874,479928,531585
3760100000000000.0,443,769544,692771
3760100000000000.0,816,339883,564990
3757930000000000.0,1442,481322,768516
3757680000000000.0,112,495627,377818
3757380000000000.0,916,732995,168460
3754730000000000.0,734,624864,245713
3754430000000000.0,323,320899,984696
3754410000000000.0,276,413051,534355
3753580000000000.0,459,708613,926083
3753560000000000.0,753,812675,193435
3753230000000000.0,86,508874,663195
3752970000000000.0,385,310792,688205
3752840000000000.0,796,524963,358700
3752640000000000.0,574,831389,545356
3752090000000000.0,1287,679224,126178
3748980000000000.0,1941,492758,199423
3747530000000000.0,1679,823110,108000
3747530000000000.0,1580,208407,232157
3747530000000000.0,1082,673613,998300
3745660000000000.0,261,555279,772982
3743570000000000.0,3575,226190,426046
3743570000000000.0,818,366978,447877
3742790000000000.0,823,636296,964930
3741430000000000.0,1656,671517,352844
3741430000000000.0,1530,212892,763372
3741400000000000.0,221,413269,185702
3740530000000000.0,1498,970596,240921
3740380000000000.0,186,272444,113767
3738880000000000.0,100,573863,533205
3738170000000000.0,356,537586,669340
3738160000000000.0,735,871430,869174
3737950000000000.0,482,723715,276361
3737470000000000.0,620,754879,284236
3737070000000000.0,1305,462691,168125
3736620000000000.0,1899,601490,936713
3734900000000000.0,1934,865378,437429
3733830000000000.0,1933,581435,301109
3733420000000000.0,175,123423,184693
3733230000000000.0,209,315777,975292
3730400000000000.0,439,625994,938185
3725780000000000.0,438,455899,927766
3725120000000000.0,626,691436,313446
3720280000000000.0,508,726889,851323
3717500000000000.0,41,937059,639834
3717500000000000.0,1491,804095,436725
3711710000000000.0,1479,780659,560143
3709020000000000.0,1038,143347,665509
3705470000000000.0,2000,796136,460347
3693760000000000.0,896,640236,125118
3688720000000000.0,325,878790,990161
3688100000000000.0,1354,226677,117021
3688080000000000.0,1134,567108,551180
3682340000000000.0,798,148215,363367
3681980000000000.0,798,267182,190162
3673240000000000.0,257,720741,907958
3673240000000000.0,120,305464,138829
3672190000000000.0,15,151862,751336
3660990000000000.0,1804,513552,130796
3655500000000000.0,1650,520383,641106
3645600000000000.0,157,532108,910920
3641390000000000.0,164,793312,970336
3637750000000000.0,1740,554673,196931
3635510000000000.0,1636,785621,175520
3634870000000000.0,1356,692622,500819
3634870000000000.0,599,998019,701528
3632930000000000.0,1207,866984,741655
3630110000000000.0,1560,377851,380153
3628320000000000.0,1892,815123,938601
3624630000000000.0,2374,642519,627534
3624370000000000.0,1936,814242,391969
3624340000000000.0,1682,509141,625604
3615510000000000.0,1957,708158,196608
3615260000000000.0,331,739199,495242
3612230000000000.0,673,298155,377433
3610220000000000.0,1329,464226,673174
3609020000000000.0,1850,165020,925711
3608380000000000.0,1048,468205,185643
3605530000000000.0,1530,461971,490233
3605040000000000.0,216,520495,293607
3602240000000000.0,1815,604240,689488
3601770000000000.0,600,342950,981934
3600460000000000.0,59,243867,706824
3600060000000000.0,1921,317507,318183
3597400000000000.0,1907,816873,803990
3596460000000000.0,350,643293,210737
3583780000000000.0,338,970445,880004
3581550000000000.0,1096,322316,795612
3579370000000000.0,56,669464,578706
3571810000000000.0,139,740042,327243
3566930000000000.0,41,231777,413654
3558800000000000.0,34,932725,585798
3554020000000000.0,281,930852,513368
3548190000000000.0,43,721679,159278
3547860000000000.0,264,160216,697987
3547800000000000.0,245,580357,362353
3547800000000000.0,177,498050,524728
3544980000000000.0,420,686773,571198
3543870000000000.0,168,431642,506244
3543840000000000.0,1400,355905,413686
3543840000000000.0,293,252975,504933
3543510000000000.0,72,654833,869893
3543510000000000.0,305,921644,471223
3543470000000000.0,114,403244,885344
3543080000000000.0,1529,751503,676304
3542410000000000.0,3876,349937,528591
3541020000000000.0,292,251392,119301
