PostID,HID
3606470000000000.0,9713
3606430000000000.0,7453
3606280000000000.0,4153
3606230000000000.0,9255
3606180000000000.0,5446
3605350000000000.0,6508
3605030000000000.0,7048
3604280000000000.0,6440
3603280000000000.0,6313
3603280000000000.0,7930
3603220000000000.0,9461
3603220000000000.0,1050
3603220000000000.0,9283
3603220000000000.0,8116
3603220000000000.0,6321
3599720000000000.0,6228
3599720000000000.0,2078
3599720000000000.0,6147
3599340000000000.0,6697
3589920000000000.0,9330
3589730000000000.0,5834
3589550000000000.0,3986
3587720000000000.0,4482
3585540000000000.0,8512
3585540000000000.0,6749
3584890000000000.0,2046
3584880000000000.0,1321
3576910000000000.0,2732
3574740000000000.0,2076
3574740000000000.0,3859
3572110000000000.0,3926
3570710000000000.0,7003
3561960000000000.0,4518
3558370000000000.0,4000
3558050000000000.0,7161
3557700000000000.0,9304
3557630000000000.0,2417
3554390000000000.0,6487
3554390000000000.0,6318
3554250000000000.0,8692
3553920000000000.0,3057
3553920000000000.0,3577
3553500000000000.0,3582
3552260000000000.0,1333
3552170000000000.0,1487
3551050000000000.0,9085
3549210000000000.0,9595
3548930000000000.0,2018
3548720000000000.0,2608
3548720000000000.0,9333
3548470000000000.0,8692
3548280000000000.0,2180
3548260000000000.0,2426
3547490000000000.0,8060
3547150000000000.0,8637
3546030000000000.0,1149
3543870000000000.0,6438
3543750000000000.0,5366
3541590000000000.0,8657
3771940000000000.0,2840
3767080000000000.0,8614
3749390000000000.0,5347
3738090000000000.0,1965
3736300000000000.0,2995
3732570000000000.0,8331
3722100000000000.0,9679
3720750000000000.0,9189
3710860000000000.0,1567
3710280000000000.0,6904
3709070000000000.0,7081
3708330000000000.0,2888
3707980000000000.0,7443
3707610000000000.0,8116
3707530000000000.0,5847
3707530000000000.0,2076
3707260000000000.0,8955
3707160000000000.0,7969
3703780000000000.0,1708
3703380000000000.0,6758
3702920000000000.0,6379
3701450000000000.0,7364
3699190000000000.0,3991
3697980000000000.0,2606
3696210000000000.0,1221
3696160000000000.0,1131
3695280000000000.0,9356
3685990000000000.0,2741
3685680000000000.0,7395
3680780000000000.0,9908
3680100000000000.0,5659
3680090000000000.0,9457
3673220000000000.0,1239
3670370000000000.0,2429
3661980000000000.0,5828
3661980000000000.0,4260
3661980000000000.0,7206
3650410000000000.0,6444
3646540000000000.0,5525
3640350000000000.0,7646
3636530000000000.0,7176
3634870000000000.0,8108
3629400000000000.0,2597
3628710000000000.0,6852
3625700000000000.0,3276
3625400000000000.0,8957
3625380000000000.0,7768
3623570000000000.0,5325
3621430000000000.0,7389
3621070000000000.0,9030
3620640000000000.0,1625
3620430000000000.0,8498
3620360000000000.0,3870
3619960000000000.0,6288
3619510000000000.0,3266
3618870000000000.0,8857
3618070000000000.0,7179
3617900000000000.0,2877
3617870000000000.0,7364
3617870000000000.0,3611
3617870000000000.0,1623
3617870000000000.0,4703
3617740000000000.0,6508
3617740000000000.0,7491
3617670000000000.0,3588
3617540000000000.0,9231
3617180000000000.0,9001
3617150000000000.0,1346
3617090000000000.0,8195
3616790000000000.0,2558
3616570000000000.0,4142
3615490000000000.0,5864
3614540000000000.0,9783
3612850000000000.0,1267
3612120000000000.0,6090
3609130000000000.0,9283
3608440000000000.0,9888
3606780000000000.0,6581
3605370000000000.0,5290
3597560000000000.0,1465
3595750000000000.0,4087
3595590000000000.0,1730
3595200000000000.0,6317
3595190000000000.0,6133
3594250000000000.0,7443
3593960000000000.0,3996
3593610000000000.0,1594
3593110000000000.0,8123
3593100000000000.0,9719
3590620000000000.0,4460
3589140000000000.0,3620
3587990000000000.0,1037
3587980000000000.0,8572
3587960000000000.0,9041
3587030000000000.0,3191
3586900000000000.0,9904
3586880000000000.0,3664
3585890000000000.0,6337
3585490000000000.0,2502
3585260000000000.0,5331
3584560000000000.0,2844
3582630000000000.0,7182
3582470000000000.0,4346
3582400000000000.0,4703
3582040000000000.0,5194
3580370000000000.0,4458
3580170000000000.0,4937
3580160000000000.0,7930
3580060000000000.0,6590
3580020000000000.0,3577
3579840000000000.0,6936
3579840000000000.0,2578
3579700000000000.0,4968
3579500000000000.0,2642
3579330000000000.0,6133
3577990000000000.0,7750
3577910000000000.0,5074
3577900000000000.0,9782
3577660000000000.0,2446
3577460000000000.0,7263
3576930000000000.0,7329
3576230000000000.0,7626
3573560000000000.0,8855
3572790000000000.0,1106
3572790000000000.0,5847
3572750000000000.0,5344
3572750000000000.0,7364
3572210000000000.0,7065
3572130000000000.0,7821
3571780000000000.0,7550
3570700000000000.0,5659
3570380000000000.0,6508
3569980000000000.0,2803
3569680000000000.0,8415
3569350000000000.0,5113
3770080000000000.0,8998
3777330000000000.0,2123
3777330000000000.0,2569
3777290000000000.0,4098
3775460000000000.0,2046
3775150000000000.0,2642
3775150000000000.0,4078
3775150000000000.0,9888
3775140000000000.0,4971
3775140000000000.0,4932
3775140000000000.0,6209
3775140000000000.0,6930
3775140000000000.0,3894
3775140000000000.0,2527
3775080000000000.0,3676
3775080000000000.0,8929
3775080000000000.0,9138
3775070000000000.0,6866
3773310000000000.0,2595
3773310000000000.0,2472
3769720000000000.0,6739
3769720000000000.0,3508
3768930000000000.0,1994
3768920000000000.0,8228
3768920000000000.0,8742
3768920000000000.0,8878
3768920000000000.0,6972
3768920000000000.0,3508
3768920000000000.0,3886
3768920000000000.0,4580
3768920000000000.0,5923
3768920000000000.0,4087
3768920000000000.0,3876
3768920000000000.0,3970
3768910000000000.0,7443
3768910000000000.0,3611
3768900000000000.0,6557
3768900000000000.0,7429
3768900000000000.0,3399
3767180000000000.0,7138
3764860000000000.0,4263
3764860000000000.0,6725
3764780000000000.0,6400
3764780000000000.0,8741
3764780000000000.0,4125
3764770000000000.0,6952
3764770000000000.0,7749
3764770000000000.0,3534
3764770000000000.0,7214
3764760000000000.0,5344
3764760000000000.0,7700
3764760000000000.0,6948
3764750000000000.0,4000
3764750000000000.0,3818
3764670000000000.0,6454
3764670000000000.0,3554
3764660000000000.0,8637
3764660000000000.0,7681
3764660000000000.0,1131
3764660000000000.0,1761
3763120000000000.0,8420
3761060000000000.0,1131
3758440000000000.0,6096
3758440000000000.0,6866
3756650000000000.0,5224
3756650000000000.0,7147
3755760000000000.0,7205
3754660000000000.0,3582
3754650000000000.0,8692
3753730000000000.0,6405
3747600000000000.0,6199
3747600000000000.0,2142
3733340000000000.0,8389
3733330000000000.0,2426
3732300000000000.0,6706
3732300000000000.0,2740
3732290000000000.0,2044
3732290000000000.0,7311
3732290000000000.0,5827
3732290000000000.0,8034
3732280000000000.0,1550
3732280000000000.0,8779
3730040000000000.0,8034
3730040000000000.0,7779
3730040000000000.0,5490
3728540000000000.0,7816
3727540000000000.0,3389
3727540000000000.0,4316
3727530000000000.0,4774
3727530000000000.0,6551
3727530000000000.0,4962
3727530000000000.0,7053
3727530000000000.0,9290
3727530000000000.0,3554
3722600000000000.0,1017
3722590000000000.0,9537
3721700000000000.0,6310
3721700000000000.0,4098
3721690000000000.0,1647
3720400000000000.0,3177
3720400000000000.0,9902
3720400000000000.0,4795
3720400000000000.0,7623
3720400000000000.0,3375
3720400000000000.0,2483
3720400000000000.0,9732
3720400000000000.0,4950
3713780000000000.0,8331
3713770000000000.0,2851
3713770000000000.0,4458
3713770000000000.0,6869
3712070000000000.0,5196
3711980000000000.0,8998
3711980000000000.0,1093
3711970000000000.0,7065
3711970000000000.0,5668
3711970000000000.0,6197
3711970000000000.0,5593
3711970000000000.0,4131
3711740000000000.0,7189
3711740000000000.0,7899
3711740000000000.0,1511
3711740000000000.0,2414
3711740000000000.0,1682
3711740000000000.0,4245
3711740000000000.0,9475
3711740000000000.0,1538
3711740000000000.0,7176
3697210000000000.0,5331
3674010000000000.0,5147
3674010000000000.0,9733
3774940000000000.0,8082
3756820000000000.0,8722
3755420000000000.0,1321
3751720000000000.0,8457
3751720000000000.0,2728
3749920000000000.0,1239
3748710000000000.0,3465
3748340000000000.0,2803
3747170000000000.0,9085
3743990000000000.0,8116
3740760000000000.0,3142
3740380000000000.0,1185
3740370000000000.0,1169
3739280000000000.0,4519
3739280000000000.0,6466
3739150000000000.0,7575
3737800000000000.0,1169
3735650000000000.0,4580
3734950000000000.0,7437
3734580000000000.0,8491
3734580000000000.0,8386
3733500000000000.0,6133
3733490000000000.0,9890
3730930000000000.0,3465
3729020000000000.0,2699
3728970000000000.0,6405
3726970000000000.0,6790
3720060000000000.0,9907
3717760000000000.0,1879
3714810000000000.0,2649
3709750000000000.0,5587
3707750000000000.0,4653
3707320000000000.0,4153
3706800000000000.0,2414
3706580000000000.0,7250
3697430000000000.0,6209
3695790000000000.0,4460
3677670000000000.0,3115
3644160000000000.0,5047
3616940000000000.0,8940
3605340000000000.0,7176
3603250000000000.0,3436
3601800000000000.0,6869
3598450000000000.0,4087
3561530000000000.0,9890
3557350000000000.0,1676
3552050000000000.0,4245
3550470000000000.0,3874
3550080000000000.0,6557
3541210000000000.0,1676
3539070000000000.0,2747
3537790000000000.0,5031
3525390000000000.0,1360
3524500000000000.0,6983
3514130000000000.0,5593
3514130000000000.0,5587
3508950000000000.0,3522
3506040000000000.0,9485
3505880000000000.0,6434
3505010000000000.0,9320
3504200000000000.0,1050
3503710000000000.0,9634
3503200000000000.0,6521
3502770000000000.0,5502
3502240000000000.0,1747
3502070000000000.0,2479
3502070000000000.0,8234
3777150000000000.0,2728
3771830000000000.0,4260
3770700000000000.0,4795
3770170000000000.0,9491
3769970000000000.0,4100
3769450000000000.0,5420
3769450000000000.0,3149
3767640000000000.0,1185
3765120000000000.0,2608
3764780000000000.0,3802
3764780000000000.0,9156
3764780000000000.0,8447
3776900000000000.0,6781
3776520000000000.0,2928
3771360000000000.0,2479
3769230000000000.0,8451
3768580000000000.0,1267
3768120000000000.0,7816
3768050000000000.0,3859
3676520000000000.0,6581
3675500000000000.0,4000
3675340000000000.0,4861
3669220000000000.0,6646
3668570000000000.0,5151
3666640000000000.0,4001
3666630000000000.0,9218
3767310000000000.0,8286
3777660000000000.0,7759
3777650000000000.0,7020
3777520000000000.0,1334
3777470000000000.0,4263
3777460000000000.0,9732
3777460000000000.0,1965
3777460000000000.0,3177
3777460000000000.0,7377
3777460000000000.0,7489
3777460000000000.0,9907
3777280000000000.0,8123
3776880000000000.0,3517
3776870000000000.0,4777
3776770000000000.0,1601
3776740000000000.0,6706
3776400000000000.0,9908
3776220000000000.0,3691
3776210000000000.0,7049
3776210000000000.0,2479
3776150000000000.0,6866
3775880000000000.0,2084
3775860000000000.0,6434
3775850000000000.0,2649
3775850000000000.0,3516
3775260000000000.0,6454
3774900000000000.0,9595
3774900000000000.0,7161
3774900000000000.0,9749
3774750000000000.0,2957
3774030000000000.0,9595
3774030000000000.0,4639
3773800000000000.0,3213
3773680000000000.0,7020
3773670000000000.0,1563
3773660000000000.0,4126
3773480000000000.0,1119
3773260000000000.0,2699
3772870000000000.0,6646
3772230000000000.0,9783
3772230000000000.0,6250
3772230000000000.0,5347
3772200000000000.0,7423
3771800000000000.0,7328
3771790000000000.0,2126
3771100000000000.0,3036
3771080000000000.0,9634
3771070000000000.0,4457
3771070000000000.0,5220
3771070000000000.0,8236
3771070000000000.0,5309
3771060000000000.0,2052
3771060000000000.0,7657
3770800000000000.0,2142
3770800000000000.0,6220
3770800000000000.0,3057
3770800000000000.0,6050
3770740000000000.0,1763
3770740000000000.0,4060
3770540000000000.0,3894
3770390000000000.0,2888
3770390000000000.0,2156
3770390000000000.0,2793
3770380000000000.0,8823
3770380000000000.0,7189
3770180000000000.0,1076
3770050000000000.0,3436
3769960000000000.0,8857
3769960000000000.0,1620
3769960000000000.0,7328
3769960000000000.0,7855
3769450000000000.0,8470
3769450000000000.0,8457
3769450000000000.0,3858
3769240000000000.0,1676
3768940000000000.0,2369
3768870000000000.0,2142
3768870000000000.0,1014
3768550000000000.0,4939
3768220000000000.0,5939
3768220000000000.0,1334
3768220000000000.0,5224
3768220000000000.0,1811
3768130000000000.0,2770
3768060000000000.0,5715
3768060000000000.0,1866
3767310000000000.0,3515
3766920000000000.0,4567
3766920000000000.0,7051
3766920000000000.0,4592
3766920000000000.0,6898
3766910000000000.0,7695
3766780000000000.0,9454
3766780000000000.0,1594
3766750000000000.0,7969
3766380000000000.0,6021
3766380000000000.0,4011
3766380000000000.0,3517
3766380000000000.0,4653
3766380000000000.0,6220
3766380000000000.0,5353
3766080000000000.0,8286
3766020000000000.0,8502
3765710000000000.0,2835
3765470000000000.0,3522
3765470000000000.0,8366
3765470000000000.0,9930
3765360000000000.0,9871
3765360000000000.0,8898
3765350000000000.0,8319
3765310000000000.0,2543
3765300000000000.0,3213
3765300000000000.0,8835
3765300000000000.0,2527
3765300000000000.0,9975
3765210000000000.0,4653
3765210000000000.0,3481
3764970000000000.0,1932
3764970000000000.0,6466
3764900000000000.0,8447
3764900000000000.0,5237
3764900000000000.0,1453
3764900000000000.0,6508
3764610000000000.0,2915
3764580000000000.0,7081
3764270000000000.0,7003
3764210000000000.0,2934
3764200000000000.0,2313
3764090000000000.0,7408
3764090000000000.0,5594
3764090000000000.0,1960
3764090000000000.0,3149
3764090000000000.0,7491
3763640000000000.0,6646
3776170000000000.0,1828
3773180000000000.0,3859
3771480000000000.0,7437
3769620000000000.0,3886
3768190000000000.0,8657
3754620000000000.0,7381
3747970000000000.0,8878
3721880000000000.0,5682
3701710000000000.0,8445
3678720000000000.0,8386
3677610000000000.0,7824
3677230000000000.0,5651
3661670000000000.0,6646
3635390000000000.0,7378
3635270000000000.0,6096
3635090000000000.0,5323
3634700000000000.0,3166
3630170000000000.0,8539
3629770000000000.0,9303
3629750000000000.0,4094
3627630000000000.0,4689
3625850000000000.0,8659
3625810000000000.0,5290
3620010000000000.0,8906
3620000000000000.0,2126
3616010000000000.0,4085
3611090000000000.0,8835
3610970000000000.0,9485
3610960000000000.0,8722
3610960000000000.0,9286
3610760000000000.0,1500
3610580000000000.0,2315
3607680000000000.0,8955
3607610000000000.0,3358
3606580000000000.0,7844
3606250000000000.0,8985
3605150000000000.0,4295
3604810000000000.0,3377
3596280000000000.0,7700
3591070000000000.0,1647
3586450000000000.0,3718
3585880000000000.0,7214
3584510000000000.0,4784
3584450000000000.0,4879
3581960000000000.0,7683
3581890000000000.0,4126
3581740000000000.0,6898
3581590000000000.0,3057
3581250000000000.0,5834
3579780000000000.0,9730
3577610000000000.0,9902
3577080000000000.0,9159
3576680000000000.0,4139
3574850000000000.0,3484
3573970000000000.0,8775
3572470000000000.0,5668
3572390000000000.0,3577
3571600000000000.0,1733
3571070000000000.0,2253
3569580000000000.0,3183
3569580000000000.0,7855
3568560000000000.0,8659
3566680000000000.0,2642
3565270000000000.0,7794
3563120000000000.0,6725
3563080000000000.0,6337
3561230000000000.0,8137
3560920000000000.0,2608
3560400000000000.0,9851
3559420000000000.0,2614
3559410000000000.0,2175
3559120000000000.0,7779
3559120000000000.0,3124
3556810000000000.0,4884
3553820000000000.0,6313
3553640000000000.0,2046
3553580000000000.0,7328
3553330000000000.0,5216
3552830000000000.0,6213
3552780000000000.0,3484
3552050000000000.0,3453
3551850000000000.0,3860
3550740000000000.0,2090
3549710000000000.0,3128
3549260000000000.0,9786
3549140000000000.0,1879
3548420000000000.0,3534
3547110000000000.0,1212
3546780000000000.0,7377
3546310000000000.0,8367
3545640000000000.0,5323
3545310000000000.0,5502
3544150000000000.0,3576
3543830000000000.0,1932
3543330000000000.0,6781
3543330000000000.0,4772
3543190000000000.0,6593
3543190000000000.0,2569
3542790000000000.0,2446
3542730000000000.0,1761
3542600000000000.0,2253
3541670000000000.0,3577
3541660000000000.0,7206
3541250000000000.0,8823
3540940000000000.0,2897
3539950000000000.0,7393
3538860000000000.0,2740
3538860000000000.0,3716
3538860000000000.0,2835
3538150000000000.0,7930
3538050000000000.0,7377
3537790000000000.0,7821
3537710000000000.0,1586
3536640000000000.0,7199
3536600000000000.0,5161
3536560000000000.0,2210
3536150000000000.0,5635
3535910000000000.0,9745
3535580000000000.0,8692
3534890000000000.0,1736
3534840000000000.0,1743
3534030000000000.0,8405
3533750000000000.0,2076
3533380000000000.0,8319
3532970000000000.0,2747
3532690000000000.0,8657
3531850000000000.0,7470
3531210000000000.0,3858
3530520000000000.0,2862
3530510000000000.0,8366
3530490000000000.0,9654
3530490000000000.0,7378
3530410000000000.0,6936
3528560000000000.0,2090
3778030000000000.0,2339
3773130000000000.0,3149
3770600000000000.0,1554
3770020000000000.0,6212
3768220000000000.0,3957
3767520000000000.0,1518
3766340000000000.0,7909
3766260000000000.0,4238
3766060000000000.0,8446
3765610000000000.0,1718
3765600000000000.0,7824
3764840000000000.0,1856
3764840000000000.0,9537
3764800000000000.0,3926
3764800000000000.0,8864
3764180000000000.0,9071
3764180000000000.0,7205
3760520000000000.0,8803
3760510000000000.0,6547
3759560000000000.0,4238
3759560000000000.0,5309
3758330000000000.0,2046
3754740000000000.0,7486
3754740000000000.0,8664
3753660000000000.0,7423
3753620000000000.0,1017
3752190000000000.0,8998
3751790000000000.0,2022
3751780000000000.0,8556
3751590000000000.0,7967
3751480000000000.0,2732
3751200000000000.0,5393
3751010000000000.0,5707
3750730000000000.0,7381
3749670000000000.0,5834
3749670000000000.0,5908
3749670000000000.0,7646
3749380000000000.0,2056
3747550000000000.0,5996
3746520000000000.0,8512
3746520000000000.0,2127
3746520000000000.0,4441
3746300000000000.0,9948
3745700000000000.0,8601
3744200000000000.0,3825
3743850000000000.0,3251
3743850000000000.0,6749
3743840000000000.0,6852
3743570000000000.0,2593
3741980000000000.0,5502
3740330000000000.0,7486
3740190000000000.0,7749
3739470000000000.0,8492
3738450000000000.0,7299
3738400000000000.0,7759
3737700000000000.0,9749
3737630000000000.0,6931
3737270000000000.0,9373
3736700000000000.0,9454
3735160000000000.0,7045
3735150000000000.0,7663
3734400000000000.0,9634
3734220000000000.0,7787
3734210000000000.0,4145
3734200000000000.0,4126
3734190000000000.0,4653
3733070000000000.0,5480
3725390000000000.0,2631
3724040000000000.0,3728
3722220000000000.0,7930
3720990000000000.0,2253
3720990000000000.0,8331
3719660000000000.0,2928
3719250000000000.0,2175
3719130000000000.0,8195
3718810000000000.0,8303
3718760000000000.0,7759
3718140000000000.0,3183
3715970000000000.0,1994
3715000000000000.0,7750
3714630000000000.0,9403
3714180000000000.0,6441
3714130000000000.0,8155
3714070000000000.0,6405
3713030000000000.0,9786
3713030000000000.0,8034
3713030000000000.0,3227
3713010000000000.0,2928
3712610000000000.0,8875
3712610000000000.0,3498
3712350000000000.0,4295
3709530000000000.0,6739
3709440000000000.0,4847
3708340000000000.0,8985
3707280000000000.0,5301
3707280000000000.0,9930
3705750000000000.0,1582
3702650000000000.0,7049
3702570000000000.0,7179
3701820000000000.0,8025
3701720000000000.0,1461
3701150000000000.0,6336
3701140000000000.0,3996
3700650000000000.0,4127
3700480000000000.0,9907
3699390000000000.0,9001
3699290000000000.0,7681
3697960000000000.0,2720
3697920000000000.0,2195
3697920000000000.0,4784
3697250000000000.0,2516
3697150000000000.0,3436
3696670000000000.0,4879
3696490000000000.0,1168
3695940000000000.0,9662
3695610000000000.0,5012
3695410000000000.0,2803
3695400000000000.0,2018
3694230000000000.0,7391
3693810000000000.0,8601
3693810000000000.0,5682
3693470000000000.0,1088
3693290000000000.0,8848
3693260000000000.0,5381
3693160000000000.0,4939
3692540000000000.0,8946
3692540000000000.0,2962
3692540000000000.0,4950
3692540000000000.0,2741
3690990000000000.0,4464
3690740000000000.0,9487
3688700000000000.0,8348
3688690000000000.0,5007
3688420000000000.0,3952
3771730000000000.0,4518
3770930000000000.0,6557
3769510000000000.0,4774
3769220000000000.0,7053
3756460000000000.0,6866
3755840000000000.0,3982
3755830000000000.0,6551
3752300000000000.0,3164
3752070000000000.0,6749
3749220000000000.0,3825
3747860000000000.0,8386
3729990000000000.0,7391
3729410000000000.0,6344
3719840000000000.0,9901
3707130000000000.0,1321
3706990000000000.0,9485
3699260000000000.0,2426
3699230000000000.0,3166
3694090000000000.0,2509
3687090000000000.0,5353
3686560000000000.0,2561
3686350000000000.0,3991
3685270000000000.0,3177
3684180000000000.0,7476
3680590000000000.0,4000
3673770000000000.0,9189
3671850000000000.0,8236
3669310000000000.0,2770
3657360000000000.0,8601
3649150000000000.0,5661
3644900000000000.0,6405
3642130000000000.0,6972
3641980000000000.0,2502
3633070000000000.0,3288
3631080000000000.0,1286
3626170000000000.0,8857
3620640000000000.0,9290
3620630000000000.0,2747
3616780000000000.0,5418
3612950000000000.0,9620
3611170000000000.0,2745
3610870000000000.0,2057
3610800000000000.0,8742
3610450000000000.0,6192
3610410000000000.0,7393
3610090000000000.0,6461
3607330000000000.0,2718
3605470000000000.0,3521
3604340000000000.0,9255
3604250000000000.0,1733
3603920000000000.0,9564
3603220000000000.0,3214
3599740000000000.0,5505
3598520000000000.0,8446
3597000000000000.0,1453
3596640000000000.0,7395
3590970000000000.0,1334
3590970000000000.0,7651
3590920000000000.0,7081
3590860000000000.0,9741
3590570000000000.0,7650
3590120000000000.0,8917
3587730000000000.0,4653
3587630000000000.0,9732
3586560000000000.0,2253
3585760000000000.0,7329
3583370000000000.0,6505
3583300000000000.0,7395
3582730000000000.0,8832
3581810000000000.0,4460
3581510000000000.0,6317
3581180000000000.0,3638
3580170000000000.0,7408
3579440000000000.0,2022
3578990000000000.0,7289
3578940000000000.0,9786
3578610000000000.0,9156
3578530000000000.0,1033
3578150000000000.0,5864
3577490000000000.0,7779
3576440000000000.0,5661
3576360000000000.0,8082
3575670000000000.0,2659
3575410000000000.0,4639
3574990000000000.0,7453
3573920000000000.0,7796
3573920000000000.0,5707
3573910000000000.0,5031
3573630000000000.0,8234
3570680000000000.0,8415
3570240000000000.0,3412
3568820000000000.0,7486
3568510000000000.0,3691
3568030000000000.0,9373
3566660000000000.0,1212
3566310000000000.0,1668
3562940000000000.0,2559
3562230000000000.0,6076
3557190000000000.0,9975
3555540000000000.0,2056
3555390000000000.0,3515
3555390000000000.0,5331
3555010000000000.0,3266
3547930000000000.0,1653
3544310000000000.0,9519
3544290000000000.0,8820
3538140000000000.0,5202
3536100000000000.0,4091
3534880000000000.0,3698
3532990000000000.0,6138
3529370000000000.0,3034
3529030000000000.0,1668
3526880000000000.0,2922
3523200000000000.0,5763
3519450000000000.0,9231
3519180000000000.0,4457
3516670000000000.0,1586
3515130000000000.0,2383
3514270000000000.0,6438
3513360000000000.0,8451
3511330000000000.0,7066
3510790000000000.0,1624
3509020000000000.0,5659
3509020000000000.0,9285
3504350000000000.0,8855
3502260000000000.0,3034
3502060000000000.0,6790
3501730000000000.0,9946
3500670000000000.0,8273
3498880000000000.0,2022
3498310000000000.0,4460
3496630000000000.0,2369
3775650000000000.0,8464
3774940000000000.0,5031
3773230000000000.0,8498
3771670000000000.0,4457
3770240000000000.0,2472
3770220000000000.0,3522
3769610000000000.0,2672
3766440000000000.0,1461
3765640000000000.0,8878
3765490000000000.0,2880
3764980000000000.0,6508
3763130000000000.0,2078
3761510000000000.0,9058
3760150000000000.0,7634
3760060000000000.0,7575
3760050000000000.0,3436
3760050000000000.0,4795
3759750000000000.0,8539
3759390000000000.0,6505
3759100000000000.0,6852
3759100000000000.0,1088
3757880000000000.0,5764
3753390000000000.0,9626
3753220000000000.0,8635
3752870000000000.0,1185
3751210000000000.0,7791
3751090000000000.0,3894
3750740000000000.0,3034
3750320000000000.0,1594
3749750000000000.0,8464
3747800000000000.0,2429
3747740000000000.0,3802
3747730000000000.0,7248
3745380000000000.0,8758
3745000000000000.0,5996
3745000000000000.0,8855
3744570000000000.0,4166
3743870000000000.0,7470
3743530000000000.0,2995
3742990000000000.0,4316
3742630000000000.0,7749
3742150000000000.0,1107
3741560000000000.0,2180
3741430000000000.0,3676
3741060000000000.0,2175
3740920000000000.0,8420
3740830000000000.0,2922
3739900000000000.0,3894
3739870000000000.0,7634
3739830000000000.0,4774
3739810000000000.0,5007
3739580000000000.0,3246
3739260000000000.0,8286
3739230000000000.0,4753
3739090000000000.0,5715
3739040000000000.0,8502
3738900000000000.0,6487
3738820000000000.0,5635
3738660000000000.0,8319
3738160000000000.0,8664
3737080000000000.0,4592
3736310000000000.0,3225
3736210000000000.0,3651
3735750000000000.0,7646
3735430000000000.0,3860
3734180000000000.0,3996
3733830000000000.0,5506
3733390000000000.0,6444
3733100000000000.0,5750
3732540000000000.0,3943
3732010000000000.0,2369
3731170000000000.0,5587
3731170000000000.0,1461
3729460000000000.0,7945
3728400000000000.0,2417
3728200000000000.0,4078
3727200000000000.0,9001
3726030000000000.0,4795
3725780000000000.0,4608
3725780000000000.0,8848
3725780000000000.0,5525
3725750000000000.0,4834
3725390000000000.0,2393
3725290000000000.0,1212
3725290000000000.0,6593
3725040000000000.0,9741
3724930000000000.0,8303
3724920000000000.0,6529
3724570000000000.0,2934
3724390000000000.0,8515
3724230000000000.0,8260
3723830000000000.0,9454
3723830000000000.0,7815
3723830000000000.0,5331
3723820000000000.0,8294
3723800000000000.0,5667
3723600000000000.0,8635
3722750000000000.0,6697
3722130000000000.0,7408
3722110000000000.0,4166
3722110000000000.0,9888
3721640000000000.0,9662
3720960000000000.0,6288
3719560000000000.0,1718
3719460000000000.0,3724
3719460000000000.0,6096
3719120000000000.0,4479
3718060000000000.0,9573
3717150000000000.0,1095
3716910000000000.0,4932
3716210000000000.0,8741
3714680000000000.0,4131
3702460000000000.0,7489
3702450000000000.0,6509
3771290000000000.0,5789
3767740000000000.0,4482
3767300000000000.0,7338
3766320000000000.0,7182
3718380000000000.0,5217
3710750000000000.0,8974
3689840000000000.0,4091
3686300000000000.0,3818
3685030000000000.0,2068
3682690000000000.0,7321
3678350000000000.0,5902
3676460000000000.0,7768
3619640000000000.0,5630
3619640000000000.0,9156
3615970000000000.0,6758
3614570000000000.0,2502
3588980000000000.0,1318
3580890000000000.0,7474
3580890000000000.0,2877
3578920000000000.0,2793
3575660000000000.0,3164
3561460000000000.0,3673
3559830000000000.0,1185
3554390000000000.0,9407
3529610000000000.0,8273
3527030000000000.0,8780
3520160000000000.0,9056
3502120000000000.0,5047
3499160000000000.0,5325
3494400000000000.0,5379
3490080000000000.0,1267
3489720000000000.0,5196
3436810000000000.0,2421
3436220000000000.0,7759
3436220000000000.0,5716
3435850000000000.0,3191
3435850000000000.0,4166
3435820000000000.0,8695
3433930000000000.0,9998
3414000000000000.0,3651
3394610000000000.0,5659
3392280000000000.0,1239
3379190000000000.0,2372
3378460000000000.0,1500
3377920000000000.0,9430
3377760000000000.0,9782
3377370000000000.0,5420
3377140000000000.0,8731
3377120000000000.0,4497
3366280000000000.0,5996
3364860000000000.0,4100
3363740000000000.0,7663
3363350000000000.0,8261
3363010000000000.0,7967
3362530000000000.0,5502
3361910000000000.0,4777
3360390000000000.0,8657
3360370000000000.0,3728
3360340000000000.0,3149
3359970000000000.0,8758
3359610000000000.0,1267
3358640000000000.0,2558
3358170000000000.0,1099
3357950000000000.0,5630
3357110000000000.0,3251
3357110000000000.0,1267
3357080000000000.0,2210
3356970000000000.0,4100
3356970000000000.0,9932
3356950000000000.0,3115
3355820000000000.0,2919
3355820000000000.0,3894
3355820000000000.0,6654
3355720000000000.0,7683
3354950000000000.0,8331
3354910000000000.0,4834
3352510000000000.0,3132
3349960000000000.0,6133
3349690000000000.0,2372
3776830000000000.0,6336
3776640000000000.0,5216
3774960000000000.0,3128
3772190000000000.0,3818
3771370000000000.0,1346
3771360000000000.0,2928
3771260000000000.0,3177
3768600000000000.0,4589
3768230000000000.0,2038
3768230000000000.0,1601
3767560000000000.0,6792
3765500000000000.0,3057
3765270000000000.0,3574
3764890000000000.0,5630
3763520000000000.0,1743
3761880000000000.0,4464
3761310000000000.0,3521
3761160000000000.0,4784
3761010000000000.0,7348
3761010000000000.0,5502
3760990000000000.0,8878
