AccountProfileID,BlockID,BlockCount
5286879878,904978,13
3593674304,645093,19
5183793119,201429,42
1873223152,695397,34
3626341565,874360,27
5286162816,761220,42
5135110317,795316,49
5029735986,378786,25
5316217089,764544,45
5285279489,429422,4
5072533334,601543,41
5292430996,597206,17
5127344885,931068,24
5034522259,277048,10
3702134467,730239,19
5086658246,444467,36
2810874992,919834,8
3920801652,789673,20
3877135319,363327,9
2805250182,229125,2
5000235202,987322,9
3044852532,959749,50
3044553844,225585,19
3044151144,398459,23
3044617154,520624,15
3045208904,632788,8
5118252888,879564,20
5240357898,197844,26
5249614609,240227,13
5350777876,126289,7
5097795709,136276,23
3996516648,845428,18
5230957083,819674,45
2690793631,571681,43
3915781691,690398,36
5306174138,135623,39
5143896826,616501,27
2059837047,517376,31
2017998315,729320,36
5134419604,154019,38
5216946686,189463,46
3826580644,821630,11
5255955948,107299,50
2105641641,705232,33
5041482958,617841,12
3444974910,154123,8
3978635726,144186,37
2121759241,235586,32
5043323631,879240,41
2193893190,105567,26
2084784831,173831,24
3218836710,538507,3
3118030901,744272,43
3893991793,721722,26
2694889605,851607,25
3909109509,131495,7
5123327384,457937,23
2662963271,415757,20
1811158527,766038,41
3236536840,389502,37
2676541711,599619,28
2513203001,107809,17
2456388355,665831,33
2096832663,358468,36
1306801745,236933,46
2704563227,828337,25
3156064942,381307,41
3317564753,902928,28
2657575173,363423,18
3479181442,111087,5
3284946071,900932,17
3179947343,841125,43
5112396013,129766,41
2519975011,145257,28
3905166101,890846,44
3824744895,202115,32
3085298401,141760,13
2657981843,443324,18
2862648170,792279,35
2711780624,772467,1
5057220430,470777,35
3959627367,420040,23
3104911425,349214,17
3784657402,438631,41
2001673040,871748,30
5015864594,688733,41
2718639310,161099,35
5091140075,443049,23
5086880779,674903,7
5032372913,942887,48
5115464117,143469,19
5081563197,561544,14
5079198060,156056,23
5066338158,897895,0
5067837293,438994,21
5089998884,722383,24
3501746083,138889,8
3848643189,755293,40
3887182864,311480,46
3881425967,304361,8
3867269587,195927,8
3523789713,765183,3
3904917427,859588,6
5032131350,579552,19
1835124564,206142,18
3750889071,996812,38
3884836742,574464,44
3814843022,655182,28
3934258780,630725,34
5299325786,262055,3
1603992647,284044,14
5299019906,393411,34
5281222573,475510,48
5329507320,116345,14
5269057423,487925,26
5079338493,438319,16
5293599115,595634,11
5306883226,835678,5
5302125349,328498,5
5306451907,658289,37
5273984150,842612,0
5127438962,873666,17
5236536456,492918,20
5122337232,476078,9
3155291905,503734,39
5292708234,968366,10
5171620082,918315,22
3975906257,530435,35
1871877811,207260,25
5195067655,142264,16
5183546007,805963,10
3497479944,825413,31
5144370035,315667,44
1570742620,428365,28
5017737475,141670,9
3794231150,960922,4
5082620133,925574,33
5112273037,654561,41
5096746599,458351,8
1871054417,793905,23
5087583254,281562,21
5121033219,383513,34
5087936095,961655,22
5091205282,165936,43
5111631018,816232,25
5034254991,608119,7
5066357584,474346,26
3927593240,382285,37
5014327478,411141,22
3436621820,612665,29
5067573055,452588,22
5078091189,573780,2
3224093585,855752,26
5090188718,303053,0
5090388587,950697,14
5090117568,785165,49
5043426791,798532,15
5084475953,119581,2
5084437902,800612,2
5082941838,238635,46
3983676264,654066,36
3995523535,810511,12
1989662124,279898,46
5057896568,822564,12
3936500607,662335,8
5043696262,410452,37
5046135646,547536,25
5046429892,436325,17
3913152357,111698,22
3808400273,789938,6
3906572988,709924,49
3906692327,478425,7
3915673834,669166,11
3915478108,720551,3
3971685347,766641,12
3963396659,428891,34
3956294091,515137,5
2100709887,823171,9
1746674141,324064,3
2416761615,542720,43
3975922620,972593,23
5288011409,963899,17
5285065479,114826,1
3930497976,536726,23
5122582825,669168,4
5320638445,400198,33
5235792874,347289,0
5073210476,973948,41
5028413421,430760,31
5279406435,569857,42
5182232676,169970,29
3976009884,377360,30
5215407427,926130,3
3987735791,148446,46
5023105977,463213,9
5043696836,464955,48
5141959808,306112,37
3912249010,904592,48
5092555486,130623,48
1025430091,421802,22
3914127152,539600,25
2805239764,273704,27
5073750050,985342,13
2462824032,862720,40
3254085420,311448,45
2588710727,755011,50
2864476267,849589,11
3975400153,824130,14
5218758600,298852,25
2479061767,949378,40
2998912917,229593,28
2883107654,393171,4
3888366215,661162,25
5294590043,820511,8
5131517644,709356,37
3976010717,352910,5
5224874537,573607,2
2311765123,898996,34
3222690284,268120,14
3978478979,124816,40
5193513576,670177,44
1786007155,832736,29
2304366107,897227,18
3976004916,527017,43
1855938965,170950,49
2736759193,910458,8
3975255604,404073,22
5099418367,561321,18
5042659316,191804,38
3195018273,508249,7
5159441783,948106,35
2753118715,291562,26
5168290087,258945,42
5075901559,568549,46
5158961534,687066,22
2668234725,499176,50
3934179503,342987,8
5116617020,417075,15
3954199648,163169,26
3215910783,653259,39
2163360747,640978,10
5041926028,191381,35
3939835677,767166,31
2773866841,755186,30
5364914648,535766,24
3975927760,192914,24
5103986936,310171,19
5063876411,130530,27
5054029722,598257,19
5238668877,673581,14
5241989059,577940,2
5082137891,766300,27
2712113440,739175,29
5079739941,319126,20
5079742697,340049,20
1767257320,854303,20
5258056605,801952,25
2300313937,147101,45
2625587601,410076,16
3603165520,886926,25
1803952595,186521,36
3978461538,945641,47
5182653200,206407,44
3978372967,619358,19
5082110594,890753,7
2703090520,959385,34
3238793225,853526,11
5263740221,866499,28
3321907600,887051,31
5253222500,171940,26
5252189674,500175,25
5063935083,734806,47
3117072453,517986,36
3168269190,534317,35
5218402775,655327,34
5242709903,436587,0
5243486564,738331,28
5242914101,568711,12
5145615022,128339,8
5242616236,488099,44
5242830203,176136,4
5242539083,802391,20
5242316140,949047,15
5242614952,374967,2
5242618311,110177,30
5242617677,913423,50
5218638091,786693,2
3756199715,143172,26
5239224808,677824,12
1974377115,809187,41
5228315176,526146,2
5111643280,402368,50
1103591892,347907,48
5230834902,153706,35
3812089957,144785,31
5106768671,951675,31
5064399057,468078,19
3723330425,268483,3
5233444295,349808,37
1785054154,110902,44
3660060814,390999,25
1901606285,154906,10
3105760291,433005,30
2501797574,412838,45
3303433962,607330,24
1771665954,102938,39
2835909871,457271,47
3746274302,774572,46
3540783464,133267,38
1996197682,945964,14
5196494067,642987,34
2950680563,102890,30
5045345027,262487,5
3871754670,512468,17
3128285735,957856,24
5082543008,317988,24
1866713345,970974,30
3884922411,328705,13
2661163397,974410,27
5263381294,356367,28
2603595867,211026,20
3984749645,109820,27
5270122216,671218,15
5082140542,672010,25
5079013281,993875,44
5288824472,978731,46
5311989543,541512,7
5141323275,701542,47
5252858348,443724,20
5288439417,208189,45
5234451565,577933,6
5265061490,222581,0
5213178647,104238,8
3896964951,467548,27
2806917990,486302,28
5189422073,173399,10
5000552640,701943,46
1764873434,297958,15
1853410862,792018,16
1907375965,978208,28
5176699935,621300,33
5181780578,156109,16
5131964631,856840,40
5067850716,847225,49
5076522963,549228,7
3636969333,633334,5
2661246261,824958,27
3054600757,964874,14
5097813722,913443,44
5142748944,306004,31
3098244737,801907,46
3863365475,192340,19
3234706805,524221,3
2900447241,654434,50
2114776427,771942,20
3345430234,734695,11
5071765347,632072,39
5131264521,897756,16
5071188705,378804,6
2477095040,556510,49
2673374234,730577,28
1911746955,733367,50
3430044470,900243,39
2093321350,591615,28
1863673732,506802,41
2647286010,930324,12
2342865791,381774,45
3898157944,646614,4
5084043344,512681,50
5198879920,153339,11
3186890897,243801,49
2886816811,123507,44
2421228091,563068,24
1885982224,149423,32
2153638800,425950,12
2801518642,875617,13
1871338455,413312,39
5191138236,315615,25
3807603897,496320,11
5331901391,228784,31
3058088491,984450,25
2990476825,736404,22
5321150940,396728,38
2923443592,614612,10
5101075090,261587,9
3101340633,115973,45
5290664388,115621,17
2483210887,709621,50
2612922641,429902,39
5318009602,706418,49
5104529529,531472,42
3988366996,956824,23
1774699420,908151,10
5062261828,537401,9
3655770373,132781,41
5104953895,463763,25
1771996441,308025,10
2881992362,491445,43
2934050413,356531,2
1937059603,303142,15
3975952528,821292,11
2863976280,142272,14
5082235934,417563,9
2986937200,949280,6
3871889018,479235,48
2789965602,964534,4
1581872424,345232,43
2919815534,729571,19
2803186862,366419,46
1584012272,969989,31
2789651904,608485,20
1778367013,629439,4
3523959240,490813,35
2920425132,739152,11
2789739940,818239,21
2919685022,141461,28
2920015852,283858,23
1778539110,292878,16
2919752272,703891,26
2789763820,945255,0
2803566550,697378,36
1582536953,299437,37
2920465022,761882,7
2919376442,452169,7
3045145430,265624,37
2803797524,908063,28
1583952672,995147,32
3043442010,415352,31
2919572574,231869,8
3044944782,667196,21
2803449152,417956,17
3044366450,444562,28
2789704672,536053,17
2919685120,222676,30
2789850282,491140,4
3044514014,830713,34
2920172190,703652,24
2802799434,323905,2
2920524554,618828,26
3044069080,257128,36
1582660691,288357,19
3044921550,965808,14
2920459962,899522,15
2997882983,301278,8
2402674813,136835,46
2997872203,603847,31
3233638894,288375,15
2730465387,376693,9
5143959081,745551,38
5157096327,219504,11
5262215465,439056,39
1955717852,664976,28
2781685170,197155,32
3419728192,880179,41
2851816252,212240,2
2188500150,300749,46
3978629689,317081,39
3845407992,926430,21
2378401611,877444,50
2974911363,502169,37
3796747917,348652,44
2615478343,679743,2
2770095803,929512,30
5114599247,817520,23
2095367925,296167,11
5361498244,608731,40
5159799962,766769,12
3221827835,765705,50
3956811153,138555,23
2244713130,619748,13
2394037065,944848,7
2406307721,509502,15
2935974667,961856,24
2631412163,352608,43
5336165431,338388,4
5328281226,131121,37
2998855347,542978,8
2661450420,594127,36
5283234027,113029,46
3215942535,509470,28
3150468337,904595,39
2105848940,918468,44
5333574390,160906,16
3116143007,959290,13
2998939547,215149,33
3279251035,832584,6
5136814712,313280,27
5269385996,425646,1
2713127565,820682,35
5291045730,189022,29
5310693114,604796,25
2353732405,415073,1
2973998193,800549,8
2432393901,223991,36
5266816634,506357,34
5289738169,314924,31
5078503047,506855,33
2829224103,125447,28
1792114523,873069,28
5076824004,949547,27
2063635065,926951,4
2945165054,817129,8
2946847684,627479,33
2242639567,762317,15
5083036666,893219,39
2427004744,438114,39
2721153187,923292,18
2893674843,558946,9
3082377281,660300,10
2828174313,162802,41
2851008024,969508,20
1790379901,341521,10
1847006822,576924,6
3933689134,985674,33
2697848337,806976,45
3668207844,141837,28
1955756715,467787,7
3099169023,970074,39
1969948545,861894,24
2023330127,555581,34
5305280718,604301,12
2736838404,462406,21
2922165053,579139,9
5180389709,664861,0
5299345533,900964,33
5203841883,399592,14
5082141543,594160,22
5302136363,220282,28
3602815447,692509,11
1081292801,956546,7
5259046318,855814,38
2364703707,254123,42
5258756902,755551,9
5343492084,650248,28
5362713662,955053,7
3911601338,870041,39
3346031762,593780,28
3039600294,513426,49
3561938191,911363,2
2423956033,878258,8
2236673592,736774,25
5098590659,158997,18
5053155426,886160,42
5086329258,347733,45
3886474967,779433,42
5341229917,966879,1
5333217472,928114,10
5087603959,635819,24
5256713144,328921,44
5306867244,357644,44
5299205389,943448,16
2099195987,464725,23
5082334762,229042,5
2002749992,178769,1
5304475540,318281,38
3268919390,139269,3
2305577173,589379,14
2672390911,343905,33
2111527567,487908,32
3700423057,289409,4
5033736909,622130,10
2872325070,638495,5
5063640693,747256,17
2821959955,705503,18
3296638043,466076,9
2936807527,386150,23
3318583887,125644,44
2751669103,119324,17
3045010482,727223,19
3045439654,377615,38
3045227340,229004,0
3044957814,664386,36
3045179614,664252,38
3045107120,107575,35
3044621820,415714,48
3045384252,717553,12
3044053492,497492,18
3045115180,137977,49
3043628530,326793,41
3043918110,424103,0
3043939922,922118,30
3322609392,241695,39
1721796244,954734,25
3016174673,844614,45
2897432027,549307,40
2480247631,140333,27
2693362321,439372,12
1966825423,826354,16
2703896305,171279,19
2457584631,483563,37
1643029950,613200,29
2100688283,334288,11
1894892632,429109,40
1782632847,633913,17
2037629253,942015,49
3854632362,801568,15
3006427107,451514,5
2702611784,974052,15
1873691097,761338,10
3746819953,256656,6
3305554962,146389,0
1911365425,544166,50
2909537765,437545,15
5374911313,316548,2
5140377084,507704,42
5270399993,822814,26
5127475340,907349,5
2078896033,511743,0
5375166409,274038,30
1852732737,815266,50
2901496947,984720,24
2462386511,592293,12
5053831087,920830,26
5137471631,463718,43
2845741030,474205,1
3442840982,197253,22
3040454757,243506,22
5374911285,936394,27
2563890991,331472,22
1746439404,823600,16
3099271655,172566,16
3009591594,513607,9
5064294751,117088,6
2098041232,593015,19
5374910817,525430,16
1843142963,334148,38
3216082442,844216,6
3150279130,612954,21
2607103961,329786,11
3626452487,623771,4
5084830647,977570,40
5146269991,301905,10
3766672177,314946,45
1818522533,179922,40
5277050906,644312,17
5374911239,792591,31
5320378634,901514,0
2296286955,671888,26
5165464827,713850,45
5108914403,641183,29
5375166864,299344,15
5374269346,938108,20
2128621391,342292,21
5373882746,514334,14
5165464843,385406,49
1783493530,644142,5
5075323021,602405,29
2738925595,115359,12
5165670690,705052,22
3023766591,930773,38
2852769912,196134,29
3539285350,845327,22
2758438875,405024,32
3888372782,970405,29
5308312097,157031,9
1941008390,126755,31
3969609743,273037,47
5375166654,911628,29
3033007523,542119,1
3012060235,767520,46
3286055251,152816,43
1677071290,894918,28
5152938381,591581,35
5374910825,514683,9
3395923300,595869,37
5053535931,576826,15
3982255818,929350,26
3975977792,935864,41
5374269170,751904,22
5374267366,762021,38
5342770935,353378,3
3544582370,617135,2
2742003860,396080,40
3556277853,383416,44
5197739731,521079,10
2513631815,778220,4
5374522711,999134,21
3039305755,329804,26
3901274111,668581,50
5113805075,117237,42
1642351362,180199,48
5245453591,970427,17
5089563024,942533,26
5023332765,414529,22
5052984124,746974,3
5133072572,890829,38
5225599137,715790,27
5298197987,175198,35
3703973933,399754,38
5142527866,711367,35
5237334168,523958,21
5268868885,559917,12
5259051029,529019,46
5067418596,513540,7
3825010045,273696,12
1780372065,402091,10
2812181731,211695,40
3923597741,316078,11
5117212445,536464,37
5121331461,541295,8
2575580780,527484,19
3978472435,467320,42
1892584044,437130,24
5118803748,456177,3
5100309247,270972,25
5079939796,665740,30
3801879604,906633,27
5084041411,202039,28
5083719306,406337,5
5082449837,381744,28
5085420654,679154,17
5020358690,723383,10
5081112592,750557,23
5098907549,321014,6
3973489519,703915,14
5106578320,381105,46
5097657216,231261,2
3889591245,337417,17
1654419761,948786,45
5110677243,225404,22
5081801652,192617,13
3887182955,875221,47
5034775506,853049,46
5083464844,139969,0
3966266675,899979,47
5080310504,310679,24
3807487518,161634,45
5040934169,154030,44
3871082554,288097,48
3939576362,600462,43
5099065077,809046,7
5069989317,193900,12
5076714383,980981,1
2752412827,376232,10
3297498935,966342,19
5043248437,604368,14
3960020493,515122,26
3523664630,107924,26
3911906969,977014,30
1579290367,230296,9
3822613824,401297,43
2164758503,196971,1
2566132360,883294,5
5285050433,735961,40
5269577753,956116,49
3896282942,692428,30
5336433643,506580,42
2576925500,865527,6
3248404370,516868,32
3744498867,159255,40
3461838530,723782,33
2598947654,168893,31
5363827112,230743,14
5361705093,933846,36
2507662582,729180,7
3303491627,295931,23
1985038651,813686,47
2711905740,665512,41
1183363565,305924,48
2697388535,664870,8
3500268337,866246,27
5290505373,897407,25
3652076741,375514,5
2947381375,878482,25
3094394241,967315,30
5318854842,596974,10
5279710622,480419,44
5283596373,156064,42
5318436815,729471,35
5253262952,445263,17
1743465875,647613,4
5271286425,887760,47
5263800183,739336,19
5270982031,905007,39
1955044191,740623,5
1930456983,635995,32
2851588942,994179,46
5016366076,812399,3
5261894995,556771,17
5332256885,308943,46
5116685983,354207,22
5140464940,144892,38
5218760125,597352,4
3973341465,349774,8
5319527078,679471,24
5047626982,608933,1
2846136007,586307,25
1771490713,865482,30
5088962518,894847,9
1797585333,463032,11
3193578867,394921,36
2390019984,590389,23
3191608585,795621,44
3026721014,513031,10
3537140167,556392,3
5281204698,809190,31
3723338743,294368,6
3804972609,897122,12
1979757353,890704,26
2778116845,538176,9
1763817697,400312,24
5138489548,174400,25
3501742541,937541,44
2105927020,554168,40
2391388081,725665,0
1971794373,215833,31
2566466464,263463,33
3904355127,518981,30
5236123583,430841,17
2039910921,929107,35
2704354707,849547,9
1930050781,671789,16
2210296305,694234,50
1941137895,763491,27
5147580542,998950,25
5102742321,473813,39
1114281232,163963,6
5238666961,401321,14
5089772456,274436,26
5301895102,749641,9
3723480815,701325,40
5301376455,477067,18
5081113687,648431,19
5086809272,137630,44
5071920712,714823,22
5267810076,517964,45
3937700636,177735,8
5087208282,261138,23
5246910548,375000,7
2398831473,669553,24
3700751240,925157,6
3700802344,750676,46
5209638423,853173,39
2760186970,378240,12
3856755081,683255,3
3954329091,238911,27
5083253073,849613,2
5000568876,898770,6
5085025325,928404,42
5076197744,636363,18
5079227776,940962,3
3318691327,885104,28
3987184849,938228,28
3123284693,611693,34
3977346396,351334,18
3193206374,635713,2
3294187061,195959,36
2322856052,304523,42
3286692405,705478,2
3189877070,399025,21
3013017993,400352,20
3197892481,111409,39
3020694475,622579,12
3165050421,900831,45
3116676213,441371,6
3020462785,875201,5
2973599445,716641,18
2909747767,982922,44
2868952580,786241,31
1655914615,612199,17
2871422095,504658,43
2864800900,156792,37
2306758845,859500,22
5238866178,596783,22
5053880608,463084,3
5102599878,457917,34
1997833941,746815,12
1749087492,253722,30
5081959047,321426,46
3987958510,329272,1
5337988212,280995,19
3628229023,853537,50
2945687453,295232,24
5180408508,359740,1
2697183575,268860,30
3769650854,451981,39
3173601702,427925,5
3879870166,881092,20
2785716300,698724,48
3885027881,437195,42
5292667552,202238,6
3762260485,548413,49
5154283944,141640,31
2690615694,991786,6
3973481570,211731,12
3973473929,136507,50
3978456216,620886,39
5154485317,656307,26
5248221141,187245,34
2487766097,938353,20
5252087142,922060,2
2972750247,223040,18
1811150607,688683,4
3975918155,450867,4
3973476865,909036,41
5060515141,437196,1
5196269981,723247,2
1793173654,277021,39
1787352824,227664,12
3261050650,775626,50
2512171434,638549,14
3700513242,834797,45
3879654438,980244,17
3504228045,433238,21
2307354954,715459,31
2993299124,180000,32
5073097099,387074,5
1803655822,162837,29
3683785603,365150,46
3664364563,906568,1
2975501384,397459,35
5073752588,305057,45
2091755487,466218,39
5103823911,704962,13
3190671325,581483,17
3681638860,574071,35
3929207577,847917,32
5097343378,476850,49
2581546745,146605,6
3985099094,372639,14
2914086753,645547,4
3983495859,357651,0
5127927156,395381,38
2674972287,696946,3
2928934625,123984,19
3890256929,166911,5
3788427783,597030,50
2365425047,312915,13
3498275800,805962,38
2657858875,336925,41
3739220077,693427,42
2891353660,171938,22
2630732087,124125,29
2981356301,833998,8
5127539134,919293,16
2651730721,916404,31
1739979514,825089,9
3789429363,374923,21
3921296317,381334,9
3039823650,361237,41
5243997170,977146,13
5265060757,760140,35
2168011570,471818,5
2763255373,512629,6
5043690900,458526,22
5281263094,150476,30
3967205506,156307,8
5311163042,227559,35
2957891952,865639,18
2744023403,192266,28
3815399112,750049,37
3335431594,780757,31
5319745204,833589,25
5329642158,929945,46
2039605512,879080,12
3150473080,884867,47
3020343837,604008,1
5036466600,562149,0
1742136460,965452,49
5081933316,175744,11
5256374760,447897,12
5135914262,162376,21
3554845210,250460,38
5102158111,687463,41
1777155062,506129,0
5212589903,310275,13
1719106322,738739,38
5260802148,740008,14
5203719871,953242,40
3847082898,353757,37
2858470050,474882,26
2528310932,868131,14
1628253543,532957,23
2601994092,338039,44
2409181090,800472,15
3730409542,472036,42
3772248960,747949,36
3735208802,517084,18
5079099239,952384,10
3488430544,100696,22
5069240935,380598,41
3973487524,839819,35
2119913027,198737,47
5110082561,652725,18
5110875587,790095,50
3057414044,821452,10
3686639760,882485,17
3958207667,940753,8
2860190984,512998,19
5134694323,851784,36
3769524752,687241,14
3061029441,461899,5
3704055857,525221,10
3553459101,245232,42
3919503937,139755,18
2701785440,623418,5
2397991427,786314,14
5077206554,450416,40
5074183324,998717,34
3863846328,697355,13
5066579986,807652,4
2812200643,160915,41
3779500927,319567,43
3893302194,592093,5
3212703187,876629,15
5264261643,718473,40
5053983902,911991,37
5040068408,300297,44
5118885066,994872,4
3975931742,137866,41
2740614924,112432,2
1919157447,314059,16
3253246761,810215,16
5073738285,377070,4
5285818803,175435,17
5214668319,957349,24
2698779043,652785,10
2122291102,823104,39
3808972037,588691,26
1950947160,211643,24
2608937103,978165,15
1802273133,479055,36
3524201374,458829,21
1841509612,808303,42
5060165069,890732,45
3846165547,841323,10
5098494952,918950,48
5307018596,254630,4
3975922014,716338,0
3966606465,418324,38
5288969987,571153,27
1202342710,869333,32
3906553262,167884,5
3229475944,288806,30
3937543533,374129,47
1927802062,401855,31
5087941848,734231,50
3991875051,592008,46
5066337821,394080,39
5052349787,100978,21
1852148285,713207,20
3548007600,671251,14
2686401643,636473,18
3198379823,975723,15
3759982502,496809,19
1879418744,348170,20
3460275932,565810,44
2771663194,551844,21
2710701261,849471,47
1460364743,122437,31
1750102525,588394,47
2826643990,795581,43
2019565797,236766,50
2022511765,532323,44
1897142814,339946,3
1865603404,222297,31
2371677192,757435,34
2634997042,416502,47
2530314870,501189,38
2127292033,299363,40
1893582634,874873,31
1908744072,390474,43
1905037092,318246,22
5335486585,331502,5
5127436433,570304,14
5360165180,990368,41
3768113043,491440,28
3976003314,207262,38
2713377543,871001,26
3808641792,905979,10
5349229840,134397,36
3934425713,713911,41
2516912692,799959,40
3714485071,410101,37
5332447781,893870,50
3837397226,467340,27
3561432224,751983,29
5238336692,660333,7
2872827990,149052,12
5227614030,566112,39
3052865365,300609,22
1875326175,762068,12
3202423965,820231,11
5266215235,824493,38
1307918660,573947,21
2262940817,952918,31
3802442954,349396,11
2329355285,223916,2
5062904905,504606,15
3979429068,899066,0
5140694229,258356,49
2878331971,222877,23
3465662720,770259,35
5255706617,888779,45
5043647388,277236,39
2660311874,157881,14
5361444992,127783,13
5282106427,522188,39
5239816295,102725,36
5361405842,576523,19
3057950125,268283,47
2418396265,249617,13
5141479015,102315,2
5288930771,546089,30
5276096976,130381,28
5228942779,307038,13
3138640343,591977,8
3968421017,889844,4
5355965658,291850,42
5355174285,243244,43
5197607379,417700,39
2453122467,646951,17
5199646591,145540,12
5088572282,710544,32
2395494270,709913,46
5321745855,573222,47
1851845050,596197,16
2949710711,610325,28
2586637282,498466,38
3752419963,110093,43
3665222964,899636,9
3839455992,653269,0
1749715740,662315,0
2706272143,466206,19
1444301167,209135,5
3064788101,633731,18
1524498837,492393,38
5316622901,480312,36
5099122175,966514,7
5241594820,204396,30
2828393482,934403,3
5286943027,686323,15
2196893714,158184,4
2769078795,449748,24
5343420455,863044,11
5344988458,663622,2
5344981364,902697,4
2891408405,388957,41
5245693312,699289,6
5268805864,588866,27
3538588537,273928,47
5342904615,530890,45
3616618932,455809,48
5345133116,399434,26
5174794396,409954,38
1709988442,577314,20
2611569645,333187,41
5335990812,921656,18
5266791197,452435,39
5257292628,434735,2
2429027092,781950,26
5319782182,143137,46
5302904524,211537,6
5344334087,199267,32
2649345301,833271,38
1803215294,640314,42
5345073504,763694,23
1931670953,984554,43
2248233533,515228,0
3993760842,379108,33
5135116096,947012,1
5127543340,432271,45
5083989635,514786,48
3978645131,334258,8
3565931515,114174,25
3820791127,951888,38
3947693792,369957,21
5113935539,476636,32
5302137208,556028,9
5218760361,874421,4
2026145011,992910,26
5109635518,780828,22
3850557275,972787,49
3053062853,188711,42
5014447487,314827,18
2121587255,777881,24
3230908914,193172,20
2982928555,278875,27
5072104911,799006,25
5236955297,230837,32
5072190111,355231,21
5044398174,949069,26
5331540310,550984,26
2116022314,852399,18
5292129881,122539,44
5085957456,472374,28
5139137577,617918,48
5087162989,175664,38
5321493675,188648,3
5194392687,496967,38
5208218466,597777,3
5085351437,880042,23
5088660513,339868,12
5241055554,491290,1
3750082680,412472,41
3991560140,917852,15
5081823179,895038,26
5070066806,802366,47
3587652562,444487,45
5090410361,133619,10
5069477761,439364,5
5081779528,776127,15
5015464900,377520,4
3921944849,259269,22
5038857587,990685,43
5088672469,566659,50
5084080925,944269,10
3025905021,736039,7
3918914995,783443,22
5077955361,803165,21
3994406807,381034,29
2336561693,930945,29
3944582468,826979,4
3944582481,825893,1
5026905215,173504,35
3860941984,620987,6
3561806443,426234,7
2352952714,413824,39
1867940543,352902,47
2944943511,295536,19
2272094015,154375,21
2406641480,535708,12
3844826050,199475,28
2937600975,154658,15
3143527977,874105,42
3761445662,104541,4
1983676892,719639,15
1195264701,301812,17
3978467532,584217,31
5235528805,206598,46
5309956954,951580,26
5093588540,141723,12
5096938384,401818,31
3812928334,832179,12
5124057528,547052,46
5228608090,710993,27
5049157223,164656,47
2840792717,792341,6
2654090792,906273,45
3973490955,262674,22
2580318890,261509,17
3978462066,443872,41
3975919329,437067,30
2510640714,437661,12
3602828061,207565,43
5064974061,945143,16
5129302340,320918,34
5064956870,557104,16
3135674687,873484,13
3875982841,576420,33
5122339160,917165,48
5187878882,737661,42
5057132333,789549,22
2073626451,175637,17
5150905723,335164,11
1784984195,848220,8
3494811622,106552,40
3468586282,877479,28
5137022090,223435,21
5138543281,724196,14
3281725233,935351,33
2451829583,890833,44
1922759085,864186,18
3996554177,165136,50
3973477235,365764,27
3975624935,388606,32
5041082622,467704,2
1920484053,691975,26
3761968920,719306,21
2066783150,655938,21
3949973197,131039,22
5033582621,741359,35
3861722399,613630,19
3820552728,297148,40
3466609680,990479,35
3967846814,786870,18
3552996783,528766,14
2462106611,161699,44
3193233922,252995,16
3310700087,466779,20
3894107625,372021,32
3823513682,205908,15
2417939210,556514,4
2449396922,521887,19
3751364725,670174,35
3543295411,807752,34
2690654641,530891,3
2306985942,188976,37
3713020534,372673,1
2449788384,413203,49
3608281083,158228,30
1153510581,171334,9
3017960021,577269,42
2696491877,428789,38
3494823804,139386,13
3478676404,141601,14
3484306537,978080,36
3535496711,117646,17
2672054840,234943,11
3303672210,914944,50
2479757795,732394,12
3700801284,360297,44
5299011198,690035,8
5139195666,789413,19
5337671544,229136,29
1039838004,858099,24
5264879289,346151,31
5096511304,509404,48
5015558237,583141,9
3879829761,755090,39
5141580140,844417,31
1592947531,978391,9
3990282524,955722,8
5078707379,242091,33
3937294584,780906,44
3253010344,888699,39
5203764855,314928,24
2440023650,438138,48
2334856197,558505,14
5047240256,253777,3
5089605527,842956,24
1705425562,471753,44
3969603037,131987,40
2253886202,837707,25
2540771720,851056,27
2952725952,442981,46
2948816237,399734,36
3978452542,498261,32
3656509544,338919,36
5217139159,867008,44
1219388014,226524,32
3174646495,370162,50
3976011933,491535,18
3969624534,672697,26
3633665061,259377,1
5151689235,753217,42
1733491767,266069,15
3574300935,296871,8
2675583130,743477,14
5145824478,463559,4
2573697131,894055,2
1745329940,593009,25
5140279557,341471,41
1851931023,649780,45
1884109520,903978,7
2153864320,764736,48
5102241731,232638,45
1244299520,696840,3
2909810253,862459,37
3968492817,972780,6
5085179770,742091,8
5103578318,898668,31
5083076872,581627,13
3885243393,752733,21
3051570793,494345,6
5076543791,443634,11
2116073077,674661,33
1037960942,991894,3
3873585632,360953,18
3620990207,136194,25
3936361112,919066,20
2693502882,938949,23
5039065271,123673,10
2832872282,618272,11
2796622623,195702,12
3080768175,640498,31
3415188084,504729,21
2301794783,534059,16
3297028007,468796,31
2299175663,738841,17
1882271105,900908,12
5033592356,403920,44
3740039291,709984,20
5078732753,238197,35
2631456601,822342,18
3102514655,928104,41
3753781635,712925,44
2980182964,389185,23
5271217326,258447,10
5127199936,923464,43
5042175457,325896,26
2958944524,496208,8
2648132774,929219,48
3959730315,559536,46
3975932693,970534,28
5208638544,399258,2
2268923024,657190,10
3959504780,575474,37
5295512481,674878,2
3833949108,106369,12
3973421083,505842,26
5228350308,794005,23
5047024828,545494,44
3239062264,747431,24
2656470670,290304,34
3235186270,577551,32
3723048644,170015,15
3976003394,533491,11
